Subject Activity tBodyAccmeanX tBodyAccmeanY tBodyAccmeanZ tBodyAccstdX tBodyAccstdY tBodyAccstdZ tGravityAccmeanX tGravityAccmeanY tGravityAccmeanZ tGravityAccstdX tGravityAccstdY tGravityAccstdZ tBodyAccJerkmeanX tBodyAccJerkmeanY tBodyAccJerkmeanZ tBodyAccJerkstdX tBodyAccJerkstdY tBodyAccJerkstdZ tBodyGyromeanX tBodyGyromeanY tBodyGyromeanZ tBodyGyrostdX tBodyGyrostdY tBodyGyrostdZ tBodyGyroJerkmeanX tBodyGyroJerkmeanY tBodyGyroJerkmeanZ tBodyGyroJerkstdX tBodyGyroJerkstdY tBodyGyroJerkstdZ tBodyAccMagmean tBodyAccMagstd tGravityAccMagmean tGravityAccMagstd tBodyAccJerkMagmean tBodyAccJerkMagstd tBodyGyroMagmean tBodyGyroMagstd tBodyGyroJerkMagmean tBodyGyroJerkMagstd fBodyAccmeanX fBodyAccmeanY fBodyAccmeanZ fBodyAccstdX fBodyAccstdY fBodyAccstdZ fBodyAccmeanFreqX fBodyAccmeanFreqY fBodyAccmeanFreqZ fBodyAccJerkmeanX fBodyAccJerkmeanY fBodyAccJerkmeanZ fBodyAccJerkstdX fBodyAccJerkstdY fBodyAccJerkstdZ fBodyAccJerkmeanFreqX fBodyAccJerkmeanFreqY fBodyAccJerkmeanFreqZ fBodyGyromeanX fBodyGyromeanY fBodyGyromeanZ fBodyGyrostdX fBodyGyrostdY fBodyGyrostdZ fBodyGyromeanFreqX fBodyGyromeanFreqY fBodyGyromeanFreqZ fBodyAccMagmean fBodyAccMagstd fBodyAccMagmeanFreq fBodyBodyAccJerkMagmean fBodyBodyAccJerkMagstd fBodyBodyAccJerkMagmeanFreq fBodyBodyGyroMagmean fBodyBodyGyroMagstd fBodyBodyGyroMagmeanFreq fBodyBodyGyroJerkMagmean fBodyBodyGyroJerkMagstd fBodyBodyGyroJerkMagmeanFreq
2 LAYING 0.274602227272727 -0.0228382724470707 -0.114888825030303 -0.49809838658 -0.377780132891919 -0.659320136461616 0.223505463535354 0.18933732969697 0.304106752541414 -0.959212766363636 -0.949415195656566 -0.944031050808081 0.0771930535959596 0.00785469686555556 -0.00209912732727273 -0.570881041020202 -0.498016713922121 -0.768157391818182 -0.0484914336818182 -0.0809418962047475 0.104464344903838 -0.645029000868687 -0.638947396080808 -0.560339638034343 -0.0830311449811111 -0.0409649510424242 -0.0637397853234343 -0.577780290314141 -0.730408504949495 -0.567043169217576 -0.464749185054444 -0.512471140556566 -0.464749185054444 -0.512471140556566 -0.585737082545455 -0.565387436111111 -0.527128674663636 -0.568994482929293 -0.657499831555556 -0.706571121080808 -0.541087342252525 -0.424671344768687 -0.697373133494949 -0.482764069081919 -0.393675681153535 -0.665955639262626 -0.300326504734343 0.0758672846189899 0.160761981934343 -0.604085914626263 -0.539853003342424 -0.761136443131313 -0.574904859252525 -0.486317505550505 -0.774181308080808 -0.15019308207004 -0.199411908761616 -0.114536155838384 -0.537545558141414 -0.64658364910202 -0.490660357192929 -0.68048451969697 -0.637638956909091 -0.626689545555556 0.0209467533747475 -0.0461975621848485 0.0321137760838384 -0.514996306572121 -0.587232926636364 0.12189421249798 -0.565265024942424 -0.568926912798384 0.134154360572727 -0.590135358171717 -0.629894855553535 0.0164607270856566 -0.716696876085859 -0.714631023939394 0.143073200252323
2 NA 0.261674679587949 -0.0260630216281576 -0.123159083264079 -0.226223664869594 -0.0223472285281228 -0.110327645669316 0.864379872815759 -0.273698281911935 -0.166278055044603 -0.944720525816918 -0.926860362329085 -0.896661609652375 0.079452453128679 0.0080987357711124 -0.00397087484791425 -0.360813169647972 -0.358794585561877 -0.613850967365006 0.0203581306250637 -0.091360555716394 0.0497779760816454 -0.465920006409502 -0.317588900084936 -0.206350409470707 -0.116725966000603 -0.037810830212781 -0.052404655293708 -0.574627543750174 -0.668745465677868 -0.599334306387138 -0.0766730500471958 -0.237981460953349 -0.0766730500471958 -0.237981460953349 -0.389808759018656 -0.395242421176709 -0.153810980356141 -0.309736432114021 -0.619773338295597 -0.680487037995365 -0.286773342411599 -0.144825432790035 -0.326928558414368 -0.205209279718772 -0.026111158168876 -0.0756266002567903 -0.442129853905794 -0.18660679640591 -0.285201384978019 -0.386250975347045 -0.378380404982966 -0.575602164493627 -0.392634037499652 -0.382622297913581 -0.651195434994206 -0.325869154132932 -0.437230096385747 -0.452226204552375 -0.404904646431286 -0.442840503997509 -0.302234698216454 -0.490348286457358 -0.262674084990498 -0.252642213701506 -0.239251920549073 -0.327175482860081 -0.316314878313488 -0.252089568574392 -0.350978935325608 -0.0625203126416222 -0.359612133914716 -0.450238872338586 0.0836782309897798 -0.443907099873465 -0.346489564308922 -0.200400713137892 -0.668619089246813 -0.720985153864426 0.0986325386844148
3 WALKING 0.289188320408163 -0.00991850461020408 -0.107566190908163 0.0300353383483878 -0.0319359434489796 -0.230434213204082 0.931874418979592 -0.266610338979592 -0.0621199585938775 -0.950559811632653 -0.937018658979592 -0.895939695102041 0.0541553164897959 0.0296504490408163 -0.0109719730183673 -0.012283860544898 -0.101601390640816 -0.345735032326531 -0.0350781902989796 -0.0909371290204082 0.0900850142030612 -0.458030542938775 -0.126349194938775 -0.124702454242857 -0.0739592036271429 -0.0439902783367347 -0.0270461061061224 -0.487027342244898 -0.238824827530612 -0.268761480242857 0.0271882914106122 0.0198843506265306 0.0271882914106122 0.0198843506265306 -0.0894474807979592 -0.0257877197081633 -0.0757412543673469 -0.225724368061224 -0.295463843346939 -0.306510645530612 0.0382291831510204 0.00154990783591837 -0.225574471693878 0.0243308391387755 -0.112963739953061 -0.297927894693878 -0.307395198687755 0.0632200839346939 0.294322700810612 -0.0276638676122449 -0.12866715764898 -0.288334735714286 -0.0863278966402041 -0.134580008877551 -0.401721464285714 -0.253164344918367 -0.33758970122449 0.00937223889183673 -0.352449631363265 -0.0557022524693878 -0.0318694271979592 -0.495422486102041 -0.181414728657143 -0.238443565306122 -0.100453729040816 0.0825511487183673 -0.0756762067714286 0.0965845343040816 -0.186530301073469 0.119187142767959 0.0262184949326531 -0.104052260726531 0.0764915474326531 -0.185720285744898 -0.398350390122449 0.349613895469388 -0.281963359177551 -0.391919876612245 0.190000706165102
3 WALKING_DOWNSTAIRS 0.292423484693878 -0.0193554079328571 -0.116139842908163 -0.0574100475102041 -0.0331503723387755 -0.362240245489796 0.939057787755102 -0.228829214285714 -0.102352758040816 -0.950061129591837 -0.946094637755102 -0.899943947755102 0.0725689294489796 0.0109707769183673 -0.00202727978142857 -0.0858010042244898 -0.111439194979592 -0.571735243061224 -0.13157327645102 -0.0139358043959184 0.123826738353061 -0.261653414014286 -0.546740387959184 -0.44230776755102 -0.0778701650285714 -0.0391567930959184 -0.0416193131122449 -0.285683162346939 -0.680947338163265 -0.374605412306122 -0.0628126118283674 -0.0411340078469388 -0.0628126118283674 -0.0411340078469388 -0.205239246653061 -0.0926324494530612 -0.215294501244898 -0.245794699346939 -0.508567577142857 -0.583919211020408 -0.0421706943244898 -0.00770048300204082 -0.404452414285714 -0.0654417192653061 -0.109722354322449 -0.389723034061224 -0.325863694730612 0.0529065241102041 -0.0566003044840816 -0.0906707125102041 -0.135938542632653 -0.529059450612245 -0.165442898685714 -0.14772824006198 -0.613525074285714 -0.229599432510204 -0.356023306938775 -0.274421716 -0.129066574295918 -0.542694164081633 -0.302866461179592 -0.30863033105102 -0.553094540204082 -0.548164313265306 -0.159888621187755 -0.109972458132653 0.0910072841755102 0.0289413195612245 -0.233849422120408 0.0439616686306122 -0.049477977322449 -0.159102288018367 0.0434967841218367 -0.332376629371429 -0.322440827020408 -0.0516699550093633 -0.576277199387755 -0.624910820612245 0.0654444360816327
3 STANDING 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.275046110468085 0.0907630761042553 -0.325891435319149 0.956649352553192 -0.0607578318319149 0.0216777910246191 -0.950490938510638 -0.912363420851064 -0.927192732978723 0.109650600459574 0.0137618233808511 0.0213397664446809 0.0322415501638298 0.0473612314702128 -0.52265163787234 -0.068294569906383 -0.0707805998787234 0.0806559989574468 -0.46064684487234 -0.409134149148936 -0.227869042382979 -0.110149008255319 -0.0708296588478723 -0.0399656935617021 -0.411302217446809 -0.514591487234043 -0.0344217467042553 0.211138853638298 0.205422375957447 0.211138853638298 0.205422375957447 -0.0637528559361702 -0.0292570509829787 -0.218029835319149 -0.360678305253192 -0.39719562106383 -0.450303212340426 0.0984320090212766 0.0792280694042553 -0.374740089574468 0.336554724893617 0.0268269875085106 -0.353397850212766 -0.45352450106383 0.0363662394234043 -0.00437220373021277 -0.0368012151170213 -0.0568032957531915 -0.491979946170213 0.011055933212766 0.0901720096791489 -0.551178075319149 -0.350911621829787 -0.470994737234043 -0.303523360659574 -0.295345101425532 -0.382483075106383 -0.034175027916383 -0.51494094106383 -0.431552775319149 -0.374705187021277 -0.00892286550425532 -0.00764242092148936 0.211555807 0.155742168808511 0.0428533623276596 -0.0137055065085106 0.00918394264170213 -0.089735699787234 0.110968064831915 -0.349338414731915 -0.484141274255319 0.204633757510638 -0.453697247021277 -0.487128422553191 0.0723815085255319
3 LAYING 0.277045258145833 -0.019536840063125 -0.107209356208333 0.383681639791667 0.360164958768542 -0.320204232520417 0.928531455208333 -0.214046334375 -0.00307981704708333 -0.9544062675 -0.93357760125 -0.934378766458333 0.103681343708333 0.00987685807166667 -0.00932470617291667 0.165271070858333 0.276544029529167 -0.336817322270833 -0.0960837437708333 -0.0341782208604167 0.0870012595210417 -0.19830385328125 -0.18922957 -0.0940797929729167 -0.0256452232354167 -0.0768089915604167 -0.0372228650416667 0.0393387960854167 -0.193508405479167 0.193206498960417 0.333754731458333 0.373611914166667 0.333754731458333 0.373611914166667 0.10384507225 0.209502174375 0.0142677821595833 -0.0426276750979167 -0.0829366854166667 -0.111228416159583 0.328308506041667 0.339771173822917 -0.277602590916667 0.403369766666667 0.283247837625 -0.4060143105 -0.41164933625 0.021911178210625 0.3062531664375 0.136554991314583 0.1372024523 -0.283086205125 0.0886515099394167 0.341242392604167 -0.389057047125 -0.315757694854167 -0.48434366125 -0.0348254245729167 0.0633716052854167 -0.130327465789583 0.15284524938125 -0.286724914610417 -0.235470976166667 -0.275667262770833 0.00150446630625 0.15112587523125 0.3029636429375 0.395958034583333 0.1446227570625 0.106479482332292 0.243834258785417 0.15480886140625 -0.00160659497083333 -0.0143735434 -0.242353857320833 0.230693028479167 -0.132705384364583 -0.145733545496458 0.0369462966260417
3 NA 0.288197741010088 -0.0168590961331791 -0.105366455364411 0.136048478701892 0.0752973563221816 -0.134026490241425 0.920791696847415 -0.16059197045145 -0.0558395001341362 -0.948184525876419 -0.935109691034048 -0.908543061046658 0.0890697307238335 -0.000893436384817151 -0.0109324979480706 -0.016046614597024 -0.0833131677355624 -0.35638370543802 -0.0751592744917213 -0.0567732236795826 0.093520515804628 -0.310306836164313 -0.303406875838335 -0.27084062512232 -0.0748597018040479 -0.0505890979936822 -0.0569317525161538 -0.395281783308449 -0.453963304539092 -0.3663303071528 0.140283507085574 0.146361828276986 0.140283507085574 0.146361828276986 -0.0958273486370744 0.000345816529508196 -0.100017967076595 -0.229484606468222 -0.415591332344893 -0.447288787021438 0.0632597462185246 0.0668360989678941 -0.161999230105889 0.159408238054792 0.00950304853945775 -0.191030982987768 -0.405762678080706 -0.0193465496511728 0.0819337122164943 -0.0580023214582598 -0.120235245975536 -0.294369343769231 -0.0624536190409584 -0.106821540829571 -0.418234665700555 -0.326359099416141 -0.389907544601261 -0.25098022723285 -0.20747160960744 -0.289058057198108 -0.176683357663216 -0.347856634100971 -0.321754030025322 -0.37275717204691 -0.207493565572119 -0.0739006654154855 -0.067701066005971 0.171745161929382 -0.049943541948739 0.0163819890578184 0.0203943114789533 -0.0360345373951826 0.0158298229701513 -0.277163417682257 -0.336913061591866 0.0377328146104023 -0.438510682747617 -0.500208430520681 0.101181941892019
4 WALKING 0.270963425093458 -0.00889613431476636 -0.10839028464486 -0.676444501588785 -0.449464302580374 -0.741455365327103 0.905803258691589 0.0416458248785047 0.217494399906542 -0.977075472336449 -0.953711167196262 -0.956850566168224 0.0779705881411215 0.00138564136728972 -0.00190978505383178 -0.599857945626168 -0.555087759485047 -0.855283091214953 -0.0377509159146729 -0.0811389434906542 0.0728209147971963 -0.710130185514019 -0.79764409953271 -0.785079549906542 -0.10581518021028 -0.0397271226056075 -0.0514207905196262 -0.711699521869159 -0.887406966728972 -0.793086269813084 -0.591628629906542 -0.703116185700935 -0.591628629906542 -0.703116185700935 -0.639328691401869 -0.609988584018692 -0.688032514893458 -0.720653861401869 -0.817767572242991 -0.843544788317757 -0.669591637383178 -0.498466839966355 -0.775159047102804 -0.679677331775701 -0.45999899377486 -0.74366325953271 -0.0994638998934579 0.0402834548551402 0.0607256829479439 -0.634608082990654 -0.587919985439252 -0.841906458691589 -0.600483505485981 -0.549272468485981 -0.867228849813084 0.0368587385290654 -0.19549807405514 -0.142073140817757 -0.638155712616822 -0.81469174682243 -0.755090638691589 -0.733834618785047 -0.789810123457944 -0.816370533084112 0.0117845500229907 -0.126289402906542 0.0709462412056075 -0.669103465981308 -0.772965078224299 0.318210935953271 -0.611426061869159 -0.610869274766355 0.217067687750093 -0.762650541878505 -0.742519211869159 0.038985838281028 -0.840935794018692 -0.858480531588785 0.229960664100935
4 WALKING_UPSTAIRS 0.270876696730769 -0.0319804295729615 -0.114219455519231 -0.204933042903846 -0.0666899105180769 -0.372137777692308 0.946264314423077 -0.232944304615385 0.0841675382884615 -0.958495235576923 -0.923376019038462 -0.919619453269231 0.0560971909634615 0.0234018993153846 0.00340280836730769 -0.380488027307692 -0.281543175326923 -0.726495311923077 0.0393825198942308 -0.0859471683596154 0.0843753843384615 -0.454431043269231 -0.551185569230769 -0.360811047884615 -0.1314720713 -0.0390508828865385 -0.0722496260807692 -0.533666803846154 -0.840722752692308 -0.556236584807692 -0.153703935357692 -0.212012300480769 -0.153703935357692 -0.212012300480769 -0.400922254807692 -0.437261477884615 -0.299779407884615 -0.510974134423077 -0.686978374423077 -0.755270457692308 -0.294488270365385 -0.117109161492308 -0.524655722692308 -0.173217219014423 -0.101434446040385 -0.345109817692308 -0.486811749615385 -0.0662348475480769 -0.230536706554615 -0.418304647307692 -0.297805187243462 -0.690106934230769 -0.396762584807692 -0.314525030788462 -0.762772175 -0.379653611346154 -0.39270192625 -0.319649297096154 -0.3710689925 -0.684310201538462 -0.350765737115385 -0.483548693461538 -0.489824279230769 -0.424533512307692 -0.206073104096154 -0.491527600961538 -0.130134208057692 -0.276825498230769 -0.301005898461538 -0.108017171661154 -0.397406285 -0.497324087307692 0.0497462736942308 -0.575794072115385 -0.552489628846154 -0.150274479246154 -0.740749226346154 -0.794209483076923 0.179517012258654
4 WALKING_DOWNSTAIRS 0.267759948298969 -0.0064252195927835 -0.102263922309278 -0.515348624298969 -0.560629390253093 -0.691434000927835 0.922732792164948 0.0394426622937113 0.143517904 -0.956366200721649 -0.91697905443299 -0.916301126804124 0.0840112798649485 0.00407645615051546 -0.00565209432113402 -0.590015373101134 -0.579069439160825 -0.813211503505155 -0.0683674853505155 -0.0729963807061856 0.0778914474160825 -0.689315662350515 -0.831008730721649 -0.727888133608247 -0.0982812220309278 -0.0355122525350515 -0.054496698838866 -0.705074601649485 -0.903584412989691 -0.673146290587629 -0.502806283302062 -0.504574268917526 -0.502806283302062 -0.504574268917526 -0.62567538936732 -0.61875521514433 -0.653646500371134 -0.672708345783505 -0.799317880103093 -0.819183078453608 -0.553595836865979 -0.538262905628866 -0.721609561237113 -0.50276354122268 -0.605113438014433 -0.701195997628866 -0.142013521853608 0.0955374291412371 0.0478506429005979 -0.597638141735052 -0.591744548073196 -0.791342850721649 -0.619979346539175 -0.594949542209278 -0.834137400206186 0.032555385328866 -0.13552336827732 -0.102180037202371 -0.624804983140206 -0.845469973402062 -0.648887891814433 -0.711423034154639 -0.82451593742268 -0.787294381958763 -0.0310634083546392 -0.175062380154639 0.154159832695876 -0.493567039338144 -0.591181073742268 0.0619880596525773 -0.599118662526804 -0.648255518690722 0.196715940728866 -0.706610089690722 -0.708440357402062 -0.0340827379948454 -0.812675896907217 -0.841588264639175 0.113747977529897
4 SITTING 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 0.8693030064 0.211622539936894 0.11012048108 -0.9814052948 -0.93272710386 -0.9509492546 0.0784500239 -0.0108582171094 -0.0121499951596 -0.9767421962 -0.9445961056 -0.9790387658 -0.04944351156 -0.08943006108 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294 -0.09694948424 -0.041848389996 -0.0489964351672 -0.9698997312 -0.984441358 -0.9688048316 -0.93569482 -0.9144078448 -0.93569482 -0.9144078448 -0.9701322836 -0.9625491104 -0.9260633138 -0.928898293 -0.9804904618 -0.9758066902 -0.9774624984 -0.9057829318 -0.9517837432 -0.9819081892 -0.8894673494 -0.9269993168 0.037381761194 0.07878600934 0.01209426602 -0.9768457126 -0.9442983908 -0.9751549056 -0.9787769122 -0.949293158 -0.9816994482 0.2130199199042 -0.075289966262 0.012245576986 -0.9605896358 -0.9675836478 -0.9337768922 -0.973333107 -0.954120419 -0.9328683544 0.1090926580982 -0.394745539548 -0.1457260342 -0.929002095 -0.9198157096 0.028092110644 -0.9625007338 -0.9615845194 0.22719801466 -0.9487697524 -0.9288505544 -0.20008475764 -0.9765477634 -0.9762617538 0.08593420296
4 STANDING 0.2775052791 -0.0096702696709 -0.101605926827 -0.9786913345 -0.88040198535 -0.9097347872 0.9229925984 0.03161152314 0.156383559879 -0.9774091976 -0.92743845141 -0.91947063395 0.073375795352 -0.00488349060813 -0.01037595165456 -0.9737385976 -0.9447045745 -0.9732224256 -0.035744792403 -0.07138321585 0.078568756 -0.9345644791 -0.9495953923 -0.9234779139 -0.09686131801 -0.045837334501 -0.0489416441576 -0.9568512573 -0.9757874188 -0.9610164765 -0.9203381709 -0.9041601149 -0.9203381709 -0.9041601149 -0.965988482 -0.9615027119 -0.9156427008 -0.9055033345 -0.9703571277 -0.9669711078 -0.9752369851 -0.9035788385 -0.9379885713 -0.9804330478 -0.877141231054 -0.9026415623 0.0255654560742 -0.007391041244 -0.0034189562225 -0.9739450793 -0.9449340711 -0.969023696 -0.976069206 -0.9486465275 -0.9761383483 0.185763500517 -0.128831518329 0.011440899196 -0.9281915215 -0.9557586074 -0.9252788424 -0.9375120471 -0.946593918 -0.9301573632 -0.098501201029 -0.286639319846 -0.082400434576 -0.9258317143 -0.9086849117 -0.031876877066 -0.9597917318 -0.9628981416 0.220918991779 -0.9276516745 -0.9081174872 -0.162776595149 -0.967607121 -0.9682980993 0.0699192597316
4 LAYING 0.270229490082569 -0.0147952828055046 -0.110405368770642 -0.967298470183486 -0.932615371559633 -0.944063076513761 0.26272678587156 0.487829112646789 0.20427888884789 -0.95534659146789 -0.965305303119266 -0.96573126293578 0.0843783281626606 0.00343605268745872 -2.86152052293579e-05 -0.974077719082569 -0.943690046880734 -0.968451004954128 -0.0233663943400917 -0.0914463333956881 0.127190870229358 -0.965162874311927 -0.952541781834862 -0.950774835504587 -0.0992925484311927 -0.0357391851755963 -0.0587698868566972 -0.959265021009174 -0.97420315559633 -0.971261021559633 -0.952027566880734 -0.931433722541284 -0.952027566880734 -0.931433722541284 -0.966380864954128 -0.95442631 -0.931481455504587 -0.93402740559633 -0.973897308623853 -0.966275091651376 -0.967152680733945 -0.933525158899083 -0.951505755963303 -0.967595635412844 -0.935933991009174 -0.943794556788991 -0.134302082027523 0.243692650291743 0.141039468970092 -0.974755542110092 -0.945534628256881 -0.964694385321101 -0.975744623944954 -0.945634990091743 -0.970863461376147 0.140809848486514 -0.027241096846789 -0.00793601268623853 -0.953311273394495 -0.957892659908257 -0.947999536055046 -0.969197279724771 -0.950490237431193 -0.95648235853211 0.0376013355844037 -0.326240520621101 0.0978479890605505 -0.937553352201835 -0.938378411577982 0.184782560811009 -0.955253951559633 -0.95262167853211 0.222467206119266 -0.945495156055046 -0.938244223394495 -0.105435406051376 -0.967676982477064 -0.966726369266055 0.162025910210092
4 NA 0.274575011773438 -0.0129904401678309 -0.106803172194577 -0.984580142398897 -0.942521373592215 -0.94354165407261 0.867586269742647 0.119952669101785 0.161342090412123 -0.979901811332721 -0.961728579392463 -0.94912817267739 0.0758995175672151 0.00588932581985312 -0.00231223844456618 -0.987243495900735 -0.977739764108456 -0.984247973648897 -0.0373235273445092 -0.0705609563522978 0.077892691703796 -0.984010406727941 -0.969101624595588 -0.962907964136029 -0.0960744337586397 -0.040995181849011 -0.0514753611147776 -0.990031469770221 -0.988624656121324 -0.986562214944853 -0.959172570799632 -0.944336560757537 -0.959172570799632 -0.944336560757537 -0.985015005036765 -0.981987760909926 -0.950751419273897 -0.955056416994485 -0.990439396838235 -0.987468492610294 -0.984648067987132 -0.953847782891544 -0.960852244384191 -0.984671619457721 -0.940396162692096 -0.938848995185662 -0.0635029851856434 0.0788280507203401 0.0811209322686847 -0.987305170625 -0.977734794034926 -0.98173232265625 -0.988372387748162 -0.979453820909926 -0.985392232693015 0.188727765973453 -0.0461691907037132 0.0137413500879752 -0.981691410055147 -0.974899536838235 -0.965513816617647 -0.984863032711397 -0.966343988023897 -0.965575895873162 0.0560253571195313 -0.238882043594127 0.00284796159328125 -0.956719947213235 -0.946550460630515 0.120447423583233 -0.981803003851103 -0.98114668828125 0.280995075297684 -0.967700449917279 -0.95512571375 -0.0795793782608732 -0.988143688134191 -0.987215875 0.183184447943373
5 WALKING 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.973190056415094 -0.979775876981132 0.942952000377358 -0.272983832264151 0.0134905823226415 -0.99376298509434 -0.981225957924528 -0.976324063584906 0.0753766542264151 0.00797573092830189 -0.00368524954709434 -0.994604542264151 -0.98564873245283 -0.992251177358491 -0.0239877347979245 -0.0593972209811321 0.074800751 -0.987191946603774 -0.98773444 -0.980645626981132 -0.0996092129056604 -0.0440627877924528 -0.0489505466716981 -0.992945106981132 -0.995137917358491 -0.992108467169811 -0.984278207358491 -0.981942928867925 -0.984278207358491 -0.981942928867925 -0.992367790566038 -0.993096209433962 -0.976493792830189 -0.978690028679245 -0.994966790566038 -0.994733238679245 -0.995249932641509 -0.977070847735849 -0.985297098679245 -0.99602834509434 -0.972293102075472 -0.977937259622642 0.0865153619088679 0.117478948718868 0.244858585792453 -0.994630797358491 -0.985418704528302 -0.990752166037736 -0.995073759245283 -0.987018226792453 -0.992349818113208 0.314182940150943 0.0391618954943396 0.138581478749057 -0.986386786037736 -0.988984455849057 -0.980773122830189 -0.987497128679245 -0.987107727735849 -0.98234533 -0.120293020603774 -0.0447191978169811 0.100607635139623 -0.985356361132075 -0.982313804716981 0.284555290773585 -0.99254247754717 -0.992536003396226 0.422220102264151 -0.984617623396226 -0.978466072075472 -0.0286057725328302 -0.994815376981132 -0.994671123207547 0.334498734301887
5 WALKING_DOWNSTAIRS 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.893449307213115 -0.911419015081967 0.93503077852459 -0.301735130327869 0.024763106752459 -0.982020428032787 -0.957425321803279 -0.928161577377049 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.940937642459016 -0.968433747868853 -0.958293011803279 -0.925430819016393 -0.915143303606557 -0.925430819016393 -0.915143303606557 -0.959303840327869 -0.948770043278689 -0.892089349344262 -0.88212522147541 -0.962339339672131 -0.957679766885246 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.969931287377049 -0.89243434852459 -0.904801254590164 -0.087024832195082 -0.128180130065574 0.00771897878688524 -0.957666856721311 -0.943497973606557 -0.969174903442623 -0.960570921803279 -0.943948547213115 -0.975595949508197 0.0749564403088525 -0.258164810172131 -0.112367641836066 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.901985672459016 -0.923125941147541 -0.919743846065574 -0.297107441654098 -0.316011207026229 -0.229120091067541 -0.926968932295082 -0.921836076557377 -0.000332753967377052 -0.948627467704918 -0.94820681442623 0.129816297732787 -0.913682362622951 -0.883439718032787 -0.309822161422951 -0.960331717868852 -0.957121510491803 -0.020630781795082
5 STANDING 0.282544390892857 -0.00700418554517857 -0.102171095696429 -0.968591815714286 -0.869439913392857 -0.869327321785714 0.960188699107143 -0.03871012665 0.138638436607143 -0.974088206071429 -0.931973943392857 -0.914608495714286 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.962647080178571 -0.931217140714286 -0.963832118928571 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.910395222321429 -0.933738104107143 -0.907471555714286 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.941930044107143 -0.961177741607143 -0.944755343035714 -0.906104701071429 -0.87977380125 -0.906104701071429 -0.87977380125 -0.956863566071429 -0.942962047678571 -0.900671630714286 -0.867041711785714 -0.958405900892857 -0.947970723571429 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.97066840875 -0.867933178017857 -0.858231387857143 -0.0164066779678571 -0.00894413194107143 -0.028287522525 -0.963059235178571 -0.93137020875 -0.958438726607143 -0.965778920714286 -0.936202600714286 -0.96807230125 0.150463078469643 -0.143681804520893 -0.0333637020357143 -0.909661802321429 -0.939373524464286 -0.907190836607143 -0.912780915714286 -0.931857811428571 -0.91678935625 -0.178598410944643 -0.162944927001786 -0.109180363773214 -0.9046413925 -0.886745170714286 -0.0169422323298214 -0.941825903035714 -0.943601960178571 0.140971600726786 -0.904543921607143 -0.868913993928571 -0.157768871232143 -0.952286438035714 -0.946196462857143 -0.0393135966410714
5 LAYING 0.280346248596491 -0.0181236327175439 -0.112172831947368 -0.981758159649123 -0.921493191754386 -0.925692371929825 0.945139003859649 -0.230251036140351 0.0139193473596491 -0.985583066842105 -0.96844910122807 -0.942795062280702 0.0730699604561404 0.00871883993421053 -0.00481712245438596 -0.973132635789474 -0.949362277017544 -0.967547241754386 -0.028251913022807 -0.0589823639438597 0.0767394745964912 -0.947561298596491 -0.94248658631579 -0.947782155964912 -0.103292534210526 -0.0428828304736842 -0.0506432189438596 -0.946423593157895 -0.962422163684211 -0.962758177192982 -0.945022876491228 -0.939310249649123 -0.945022876491228 -0.939310249649123 -0.967102436140351 -0.956099145964912 -0.939404744385965 -0.915891572982456 -0.963406222982456 -0.952536233859649 -0.977100287368421 -0.930336471754386 -0.942864017017544 -0.984067374035088 -0.921449111052632 -0.922067224210526 0.0664521774298246 -0.0866319977508772 0.0208815076140351 -0.97348053877193 -0.951405464912281 -0.963743518070175 -0.975235677719298 -0.950681450350877 -0.969895845789474 0.186559227035088 -0.251013912454386 -0.0715339890175439 -0.931612384385965 -0.943273146140351 -0.943239602105263 -0.952817395263158 -0.942539174210526 -0.95445570245614 -0.114716166140877 -0.195978463377193 -0.0778747190508772 -0.945949804035088 -0.94456410754386 0.0373542193561403 -0.955914005438597 -0.95538157877193 0.190943682210526 -0.926664297017544 -0.923108761578947 -0.0701196902631579 -0.955425138245614 -0.952088499473684 0.0276252654912281
